epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,11025.4,0.75185,0.85585,1.12646,0.93843,0.87912,0.95952,0.86038,0.57277,0.46662,0.9902,0.00773538,0.00773538,0.00773538
185,11084.3,0.76759,0.85774,1.14196,0.93943,0.88017,0.96466,0.86217,0.58126,0.44027,0.99395,0.007723,0.007723,0.007723
186,11143.1,0.74498,0.84237,1.1245,0.91807,0.89683,0.96623,0.86118,0.60053,0.44683,0.99335,0.00771063,0.00771063,0.00771063
187,11202.4,0.76025,0.83468,1.14611,0.91013,0.90015,0.96109,0.86572,0.57658,0.43665,0.98114,0.00769825,0.00769825,0.00769825
188,11261.5,0.74686,0.81078,1.12522,0.94268,0.88608,0.96153,0.8615,0.56731,0.44548,0.98616,0.00768587,0.00768587,0.00768587
189,11320.4,0.74823,0.84146,1.14008,0.94593,0.875,0.96114,0.86466,0.57982,0.46773,0.99253,0.0076735,0.0076735,0.0076735
190,11379.3,0.7522,0.83026,1.12411,0.94615,0.87059,0.96528,0.86934,0.57143,0.46738,0.9797,0.00766113,0.00766113,0.00766113
191,11438.2,0.74463,0.81623,1.13063,0.93077,0.87859,0.96098,0.86348,0.57268,0.44436,0.97911,0.00764875,0.00764875,0.00764875
192,11497.3,0.75204,0.83611,1.13474,0.92373,0.87437,0.95895,0.86462,0.56832,0.4551,0.96848,0.00763637,0.00763637,0.00763637
193,11556.4,0.75824,0.83899,1.1391,0.93783,0.89283,0.96345,0.87284,0.55776,0.42463,0.96354,0.007624,0.007624,0.007624
194,11615.2,0.7362,0.82445,1.12124,0.9259,0.89791,0.96507,0.87465,0.54336,0.42971,0.96368,0.00761163,0.00761163,0.00761163
195,11674.1,0.76512,0.8443,1.14583,0.94,0.90652,0.9608,0.87233,0.55668,0.40875,0.97344,0.00759925,0.00759925,0.00759925
196,11733.2,0.7345,0.84046,1.12579,0.9264,0.92446,0.96534,0.86726,0.5666,0.40549,0.97845,0.00758687,0.00758687,0.00758687
197,11792.1,0.74342,0.81315,1.12803,0.93823,0.90577,0.95557,0.86197,0.56954,0.44412,0.98022,0.0075745,0.0075745,0.0075745
198,11851.1,0.75,0.83259,1.12872,0.92578,0.89942,0.9568,0.86279,0.56516,0.44548,0.97301,0.00756213,0.00756213,0.00756213
199,11910.4,0.75006,0.83575,1.13261,0.93604,0.90383,0.95651,0.86291,0.55597,0.44772,0.96494,0.00754975,0.00754975,0.00754975
200,11969.3,0.74256,0.81931,1.12182,0.93686,0.88129,0.96152,0.86387,0.55562,0.45398,0.96615,0.00753737,0.00753737,0.00753737
201,12028,0.74691,0.81637,1.12656,0.92777,0.89121,0.95904,0.8591,0.56865,0.44746,0.96999,0.007525,0.007525,0.007525
202,12086.9,0.72722,0.79489,1.1251,0.92963,0.90561,0.96228,0.86386,0.57205,0.44356,0.96868,0.00751263,0.00751263,0.00751263
203,12146.1,0.74513,0.83827,1.12489,0.9427,0.88844,0.95959,0.86117,0.56496,0.43615,0.97192,0.00750025,0.00750025,0.00750025
204,12204.9,0.72923,0.79928,1.11217,0.95643,0.87828,0.96403,0.86571,0.57931,0.4306,0.97908,0.00748788,0.00748788,0.00748788
205,12263.8,0.73596,0.80007,1.11712,0.91685,0.89094,0.95948,0.86589,0.56942,0.45726,0.97637,0.0074755,0.0074755,0.0074755
206,12322.6,0.75143,0.84338,1.133,0.94109,0.88186,0.95852,0.86939,0.56641,0.47201,0.97987,0.00746313,0.00746313,0.00746313
207,12381.7,0.7269,0.78798,1.11694,0.93819,0.87821,0.96051,0.86309,0.5657,0.42209,0.9766,0.00745075,0.00745075,0.00745075
208,12440.5,0.74481,0.81734,1.13199,0.93854,0.88243,0.959,0.8694,0.57176,0.44449,0.97577,0.00743837,0.00743837,0.00743837
209,12499.5,0.73464,0.79517,1.12475,0.94273,0.88965,0.95175,0.85145,0.58313,0.47495,0.97877,0.007426,0.007426,0.007426
210,12558.4,0.72878,0.79741,1.11513,0.95523,0.88657,0.95638,0.85817,0.57357,0.42898,0.9742,0.00741363,0.00741363,0.00741363
211,12617.2,0.74276,0.80147,1.12044,0.91912,0.88551,0.96138,0.86493,0.56534,0.44487,0.97137,0.00740125,0.00740125,0.00740125
212,12676.4,0.73087,0.80758,1.12313,0.92922,0.87855,0.95559,0.85898,0.57146,0.47164,0.9722,0.00738888,0.00738888,0.00738888
213,12735.6,0.748,0.79207,1.13172,0.92285,0.87034,0.94768,0.85481,0.566,0.47869,0.97046,0.0073765,0.0073765,0.0073765
214,12794.6,0.73565,0.79255,1.11428,0.93182,0.88436,0.94943,0.85395,0.55935,0.46479,0.96436,0.00736413,0.00736413,0.00736413
215,12853.6,0.72705,0.79837,1.1219,0.9461,0.88613,0.95866,0.86154,0.56388,0.43725,0.97199,0.00735175,0.00735175,0.00735175
216,12912.5,0.73131,0.80146,1.11824,0.94262,0.88902,0.95566,0.8617,0.56488,0.45565,0.97484,0.00733937,0.00733937,0.00733937
217,12971.6,0.72711,0.79893,1.11693,0.93552,0.90227,0.96061,0.87131,0.55877,0.4327,0.96807,0.007327,0.007327,0.007327
218,13030.5,0.72876,0.77888,1.10762,0.95013,0.90178,0.96464,0.87065,0.56414,0.42852,0.96671,0.00731462,0.00731462,0.00731462
219,13089.3,0.728,0.81051,1.11915,0.93993,0.89697,0.95991,0.8662,0.56713,0.40999,0.97021,0.00730225,0.00730225,0.00730225
220,13148.2,0.72128,0.79144,1.11383,0.93793,0.90038,0.96367,0.86909,0.56653,0.41174,0.97426,0.00728988,0.00728988,0.00728988
221,13207,0.7275,0.80533,1.11976,0.94883,0.8968,0.9636,0.87225,0.56734,0.41263,0.97596,0.0072775,0.0072775,0.0072775
222,13266,0.71478,0.79069,1.10616,0.95499,0.88903,0.96216,0.87499,0.54856,0.39063,0.96794,0.00726512,0.00726512,0.00726512
223,13325.1,0.72133,0.79399,1.11717,0.94782,0.90098,0.96579,0.87878,0.54824,0.37701,0.96537,0.00725275,0.00725275,0.00725275
224,13384,0.73146,0.7828,1.11932,0.93213,0.90049,0.96259,0.87083,0.55573,0.39313,0.96863,0.00724038,0.00724038,0.00724038
225,13442.8,0.71957,0.76848,1.11399,0.91651,0.90168,0.96452,0.87015,0.56606,0.40226,0.97461,0.007228,0.007228,0.007228
226,13501.6,0.71138,0.7804,1.10551,0.91962,0.89205,0.96299,0.87039,0.56835,0.40964,0.97487,0.00721562,0.00721562,0.00721562
227,13560.5,0.73619,0.79825,1.11699,0.91392,0.89113,0.95933,0.86628,0.56718,0.43571,0.97952,0.00720325,0.00720325,0.00720325
228,13619.1,0.7293,0.77044,1.12079,0.92644,0.89212,0.96189,0.87166,0.56032,0.44558,0.97809,0.00719088,0.00719088,0.00719088
229,13677.7,0.72506,0.79413,1.12718,0.93525,0.90015,0.96007,0.86619,0.5628,0.42322,0.9734,0.0071785,0.0071785,0.0071785
230,13736.2,0.71604,0.78709,1.11103,0.93551,0.90281,0.95707,0.86689,0.56523,0.41021,0.9726,0.00716612,0.00716612,0.00716612
231,13794.8,0.72496,0.79435,1.11482,0.94242,0.90198,0.96243,0.86865,0.55874,0.40925,0.96795,0.00715375,0.00715375,0.00715375
232,13853.5,0.71367,0.78157,1.09812,0.93755,0.89455,0.95858,0.86601,0.55529,0.4078,0.96618,0.00714138,0.00714138,0.00714138
233,13912.4,0.71209,0.76129,1.09717,0.93478,0.88761,0.95723,0.86863,0.55114,0.41686,0.96205,0.007129,0.007129,0.007129
234,13971.3,0.72601,0.78508,1.10981,0.89688,0.92148,0.95557,0.86637,0.55821,0.42265,0.97088,0.00711662,0.00711662,0.00711662
235,14029.9,0.71999,0.78391,1.11324,0.90581,0.90023,0.95509,0.86277,0.55099,0.41894,0.96885,0.00710425,0.00710425,0.00710425
236,14088.5,0.70376,0.76143,1.10576,0.92288,0.90042,0.95419,0.86798,0.55418,0.43269,0.97197,0.00709188,0.00709188,0.00709188
237,14147.3,0.71145,0.76628,1.1086,0.91796,0.89696,0.9533,0.87126,0.54748,0.42744,0.96998,0.0070795,0.0070795,0.0070795
238,14205.9,0.71101,0.77799,1.10532,0.90968,0.91506,0.95163,0.86605,0.54843,0.41552,0.96742,0.00706712,0.00706712,0.00706712
239,14264.6,0.70684,0.76994,1.10784,0.92589,0.90674,0.95428,0.86548,0.55153,0.42347,0.97015,0.00705475,0.00705475,0.00705475
240,14323.3,0.71488,0.76816,1.11432,0.92838,0.90444,0.95553,0.86342,0.5529,0.43613,0.969,0.00704238,0.00704238,0.00704238
241,14381.9,0.70817,0.76257,1.10509,0.92192,0.90249,0.95718,0.86722,0.55431,0.42957,0.96982,0.00703,0.00703,0.00703
242,14440.9,0.7113,0.77144,1.10372,0.92286,0.90607,0.95815,0.86883,0.5507,0.42128,0.96752,0.00701762,0.00701762,0.00701762
243,14499.9,0.7075,0.76185,1.10635,0.92895,0.90515,0.95756,0.86617,0.54907,0.42669,0.9689,0.00700525,0.00700525,0.00700525
244,14559.1,0.71414,0.76774,1.10665,0.93589,0.89691,0.95889,0.86632,0.54848,0.42412,0.966,0.00699288,0.00699288,0.00699288
245,14618.5,0.71699,0.74751,1.11086,0.93528,0.89202,0.95774,0.86692,0.55636,0.42863,0.97118,0.0069805,0.0069805,0.0069805
246,14679.9,0.71631,0.77764,1.11284,0.94485,0.90478,0.95676,0.87127,0.555,0.43268,0.9722,0.00696812,0.00696812,0.00696812
247,14742,0.69914,0.7655,1.10386,0.94808,0.89795,0.9588,0.87337,0.55246,0.44029,0.97058,0.00695575,0.00695575,0.00695575
248,14800.9,0.71159,0.75716,1.10757,0.93127,0.89918,0.96056,0.87963,0.54677,0.41224,0.96451,0.00694337,0.00694337,0.00694337
249,14860.1,0.72274,0.78715,1.11638,0.94212,0.90961,0.96408,0.88209,0.54702,0.40505,0.96818,0.006931,0.006931,0.006931
250,14918.9,0.70701,0.74666,1.10231,0.9238,0.91864,0.96261,0.87873,0.5589,0.39849,0.97413,0.00691862,0.00691862,0.00691862
251,14977.9,0.70538,0.74515,1.09723,0.94294,0.90167,0.95941,0.87707,0.55218,0.39494,0.96774,0.00690625,0.00690625,0.00690625
252,15036.9,0.71758,0.77697,1.10939,0.94518,0.89865,0.96215,0.87516,0.5508,0.38836,0.96428,0.00689388,0.00689388,0.00689388
253,15095.9,0.70193,0.7504,1.10113,0.93587,0.90047,0.96225,0.87325,0.55687,0.40384,0.96794,0.0068815,0.0068815,0.0068815
254,15154.8,0.69643,0.72733,1.09748,0.93158,0.89684,0.9591,0.87183,0.55889,0.42688,0.97014,0.00686913,0.00686913,0.00686913
255,15213.6,0.69798,0.73856,1.09924,0.94071,0.89626,0.96042,0.86891,0.56656,0.42696,0.975,0.00685675,0.00685675,0.00685675
256,15272.5,0.70357,0.76331,1.10553,0.94731,0.89571,0.96464,0.87219,0.56547,0.42423,0.97659,0.00684438,0.00684438,0.00684438
257,15331.8,0.70732,0.75864,1.10069,0.94527,0.9002,0.96377,0.87087,0.56347,0.41269,0.97526,0.006832,0.006832,0.006832
258,15390.9,0.70374,0.75145,1.10087,0.95533,0.89673,0.96448,0.86989,0.55988,0.40055,0.97446,0.00681962,0.00681962,0.00681962
259,15450,0.70435,0.75352,1.09943,0.95241,0.89127,0.96235,0.86779,0.56052,0.39631,0.96983,0.00680725,0.00680725,0.00680725
260,15508.8,0.68116,0.73277,1.08816,0.94555,0.89272,0.96535,0.86977,0.5585,0.41748,0.97102,0.00679488,0.00679488,0.00679488
261,15567.8,0.68863,0.7177,1.09805,0.9351,0.89773,0.96896,0.87086,0.55333,0.41319,0.97021,0.0067825,0.0067825,0.0067825
262,15626.8,0.69582,0.72576,1.09815,0.92884,0.91102,0.96678,0.8751,0.55307,0.3986,0.97144,0.00677013,0.00677013,0.00677013
263,15685.9,0.69369,0.74036,1.09233,0.94642,0.90776,0.96991,0.87736,0.5558,0.40395,0.97285,0.00675775,0.00675775,0.00675775
264,15745.1,0.69584,0.73525,1.09707,0.94234,0.90768,0.9668,0.87557,0.55426,0.4136,0.97172,0.00674538,0.00674538,0.00674538
265,15804.3,0.69416,0.73249,1.09853,0.94057,0.90425,0.96649,0.87406,0.56142,0.41387,0.97343,0.006733,0.006733,0.006733
266,15862.9,0.69631,0.74965,1.09413,0.94041,0.90507,0.96364,0.87484,0.56655,0.4215,0.97965,0.00672063,0.00672063,0.00672063
267,15921.9,0.69905,0.72999,1.10229,0.94751,0.90667,0.96079,0.86971,0.57077,0.41026,0.98129,0.00670825,0.00670825,0.00670825
268,15980.9,0.69418,0.74556,1.10059,0.94404,0.90854,0.96173,0.87102,0.57088,0.4085,0.97892,0.00669588,0.00669588,0.00669588
269,16039.8,0.71286,0.75781,1.10743,0.9374,0.91628,0.96074,0.87019,0.56405,0.38827,0.97332,0.0066835,0.0066835,0.0066835
270,16098.7,0.6952,0.72451,1.09555,0.94311,0.91512,0.96363,0.87292,0.56307,0.37458,0.97039,0.00667113,0.00667113,0.00667113
271,16157.6,0.68928,0.75276,1.09607,0.94456,0.91059,0.96471,0.87322,0.56167,0.37488,0.9653,0.00665875,0.00665875,0.00665875
272,16216.5,0.69179,0.72914,1.09248,0.94561,0.90701,0.96569,0.87906,0.56274,0.37444,0.96701,0.00664638,0.00664638,0.00664638
273,16275.8,0.69042,0.7377,1.09694,0.95097,0.90359,0.96738,0.87843,0.55522,0.37601,0.96491,0.006634,0.006634,0.006634
274,16334.9,0.70413,0.76298,1.10397,0.95933,0.91468,0.96795,0.88121,0.55345,0.37595,0.96267,0.00662162,0.00662162,0.00662162
275,16393.8,0.68322,0.71407,1.09466,0.95503,0.91232,0.96397,0.87401,0.54904,0.37426,0.95809,0.00660925,0.00660925,0.00660925
276,16452.5,0.68424,0.7191,1.08558,0.9467,0.91251,0.96639,0.87493,0.54303,0.37245,0.95251,0.00659688,0.00659688,0.00659688
277,16511.6,0.67604,0.73426,1.08959,0.94549,0.91323,0.96598,0.87177,0.54569,0.36829,0.95302,0.0065845,0.0065845,0.0065845
278,16570.6,0.68242,0.71495,1.08808,0.94406,0.91707,0.96583,0.87225,0.54919,0.36874,0.95553,0.00657213,0.00657213,0.00657213
279,16629.7,0.68105,0.70784,1.09113,0.94843,0.91179,0.96662,0.87514,0.55068,0.36964,0.95932,0.00655975,0.00655975,0.00655975
280,16688.6,0.69179,0.72879,1.08607,0.94986,0.91429,0.96716,0.87287,0.5493,0.35934,0.95892,0.00654738,0.00654738,0.00654738
281,16747.3,0.69585,0.71224,1.09113,0.94557,0.91562,0.96588,0.87518,0.54669,0.35749,0.95621,0.006535,0.006535,0.006535
282,16806.3,0.68394,0.71996,1.09381,0.93674,0.91131,0.96582,0.87594,0.5424,0.35869,0.95454,0.00652262,0.00652262,0.00652262
283,16865.3,0.69566,0.71307,1.09504,0.94179,0.90405,0.96418,0.87216,0.54296,0.36048,0.95684,0.00651025,0.00651025,0.00651025
284,16924.4,0.68108,0.69661,1.0842,0.94608,0.90256,0.96563,0.88035,0.54598,0.36738,0.95918,0.00649788,0.00649788,0.00649788
285,16983.1,0.6887,0.72588,1.09682,0.94215,0.90667,0.96633,0.87758,0.54393,0.37238,0.95874,0.0064855,0.0064855,0.0064855
286,17041.8,0.68786,0.70937,1.09975,0.93681,0.90787,0.96561,0.87807,0.54058,0.37245,0.95686,0.00647313,0.00647313,0.00647313
287,17100.7,0.68831,0.69919,1.0937,0.93585,0.90921,0.96561,0.87826,0.54281,0.3717,0.95658,0.00646075,0.00646075,0.00646075
288,17160,0.68851,0.71979,1.09387,0.93492,0.90697,0.96471,0.87774,0.54677,0.37449,0.95653,0.00644837,0.00644837,0.00644837
289,17218.9,0.6834,0.72449,1.09353,0.9379,0.90496,0.96259,0.87271,0.546,0.37564,0.95644,0.006436,0.006436,0.006436
290,17277.8,0.67945,0.72994,1.09042,0.9355,0.9014,0.96365,0.87651,0.54713,0.37679,0.95728,0.00642362,0.00642362,0.00642362
291,17336.6,0.66971,0.69061,1.07985,0.93827,0.90098,0.96436,0.87444,0.55123,0.37049,0.96034,0.00641125,0.00641125,0.00641125
292,17395.7,0.67077,0.69756,1.08748,0.93686,0.89889,0.96337,0.87305,0.55098,0.37279,0.95994,0.00639887,0.00639887,0.00639887
293,17454.5,0.68715,0.72401,1.09411,0.9347,0.90299,0.96136,0.86885,0.5545,0.37243,0.96212,0.0063865,0.0063865,0.0063865
294,17513.4,0.68051,0.70643,1.09203,0.93741,0.90837,0.95983,0.86643,0.55422,0.37343,0.96229,0.00637413,0.00637413,0.00637413
295,17572.2,0.68636,0.70135,1.0905,0.94615,0.91403,0.96001,0.86893,0.55384,0.37987,0.96168,0.00636175,0.00636175,0.00636175
296,17630.9,0.69043,0.7387,1.1009,0.94004,0.91484,0.96113,0.87452,0.55554,0.37947,0.96291,0.00634937,0.00634937,0.00634937
297,17689.9,0.68134,0.6995,1.09368,0.9351,0.91004,0.95697,0.87051,0.55281,0.38111,0.96278,0.006337,0.006337,0.006337
298,17748.8,0.67861,0.71125,1.08847,0.93058,0.90232,0.95679,0.87021,0.55155,0.39129,0.96279,0.00632462,0.00632462,0.00632462
299,17807.7,0.67171,0.7178,1.08867,0.93359,0.90079,0.95466,0.86716,0.54875,0.39143,0.96097,0.00631225,0.00631225,0.00631225
300,17866.5,0.68097,0.69095,1.08244,0.93023,0.8925,0.95426,0.86921,0.54861,0.40064,0.96164,0.00629987,0.00629987,0.00629987
301,17925.3,0.68294,0.71722,1.09308,0.93568,0.88748,0.95223,0.86504,0.54657,0.4008,0.96133,0.0062875,0.0062875,0.0062875
302,17984.1,0.67478,0.71828,1.08534,0.93537,0.88313,0.94923,0.86157,0.54843,0.40603,0.96337,0.00627513,0.00627513,0.00627513
303,18043.1,0.67151,0.70695,1.08808,0.93479,0.88629,0.95068,0.86032,0.54836,0.40285,0.9639,0.00626275,0.00626275,0.00626275
304,18102,0.67469,0.70074,1.08927,0.93164,0.88743,0.94968,0.86079,0.55047,0.40196,0.96425,0.00625038,0.00625038,0.00625038
305,18161,0.67163,0.70551,1.0883,0.93841,0.8836,0.94988,0.86091,0.5504,0.39833,0.96359,0.006238,0.006238,0.006238
306,18219.7,0.65543,0.66757,1.0724,0.9444,0.88544,0.95053,0.86431,0.54977,0.39585,0.96184,0.00622563,0.00622563,0.00622563
307,18278.6,0.66541,0.67958,1.07769,0.94618,0.88715,0.95172,0.86519,0.55006,0.39187,0.96274,0.00621325,0.00621325,0.00621325
308,18337.4,0.68194,0.69554,1.08859,0.94421,0.89462,0.95294,0.86421,0.54997,0.38387,0.96291,0.00620088,0.00620088,0.00620088
309,18396.3,0.6732,0.69149,1.08889,0.95166,0.89687,0.95598,0.86655,0.54718,0.37979,0.96078,0.0061885,0.0061885,0.0061885
310,18455.1,0.66053,0.67969,1.08026,0.94923,0.88835,0.95487,0.8646,0.5462,0.38269,0.95954,0.00617613,0.00617613,0.00617613
311,18514.1,0.66662,0.70283,1.08062,0.95195,0.88839,0.9564,0.86611,0.54639,0.38632,0.95909,0.00616375,0.00616375,0.00616375
312,18573.3,0.67447,0.6834,1.09198,0.9567,0.89436,0.95786,0.86996,0.54451,0.38932,0.95735,0.00615138,0.00615138,0.00615138
313,18632.2,0.67254,0.69382,1.0915,0.95366,0.89863,0.95947,0.87135,0.54396,0.39211,0.95814,0.006139,0.006139,0.006139
314,18691.2,0.67604,0.69571,1.08829,0.95107,0.89967,0.95787,0.86923,0.54303,0.39179,0.95879,0.00612663,0.00612663,0.00612663
315,18750,0.66659,0.70646,1.0851,0.94852,0.89863,0.95847,0.86993,0.54609,0.39283,0.96133,0.00611425,0.00611425,0.00611425
316,18809,0.66151,0.69708,1.08136,0.94891,0.8977,0.96069,0.87303,0.54357,0.3935,0.95974,0.00610187,0.00610187,0.00610187
317,18868.1,0.65216,0.69012,1.07996,0.952,0.89735,0.96219,0.87276,0.54063,0.39551,0.95763,0.0060895,0.0060895,0.0060895
318,18927,0.66953,0.6849,1.09123,0.9513,0.90553,0.96457,0.87799,0.54007,0.38434,0.95763,0.00607713,0.00607713,0.00607713
319,18985.7,0.6659,0.69968,1.09011,0.94963,0.90303,0.96239,0.87694,0.53824,0.38684,0.95744,0.00606475,0.00606475,0.00606475
320,19044.4,0.67122,0.7087,1.09023,0.95056,0.90944,0.96183,0.87546,0.54057,0.38182,0.9597,0.00605238,0.00605238,0.00605238
321,19102.8,0.66065,0.70761,1.08226,0.94877,0.91185,0.96181,0.87496,0.53967,0.37857,0.95898,0.00604,0.00604,0.00604
322,19161.4,0.67026,0.69681,1.08092,0.95007,0.90659,0.96086,0.87336,0.53851,0.37721,0.95873,0.00602762,0.00602762,0.00602762
323,19220.2,0.65293,0.68224,1.07957,0.9499,0.90212,0.95932,0.87343,0.5383,0.37684,0.95777,0.00601525,0.00601525,0.00601525
324,19278.7,0.66751,0.68662,1.07549,0.94688,0.902,0.9594,0.87269,0.53601,0.37906,0.95773,0.00600287,0.00600287,0.00600287
325,19337.2,0.65989,0.68869,1.08155,0.9458,0.90094,0.95937,0.87467,0.53798,0.37848,0.95843,0.0059905,0.0059905,0.0059905
326,19395.7,0.67018,0.68542,1.08229,0.94352,0.89735,0.95749,0.87204,0.53895,0.38079,0.95901,0.00597812,0.00597812,0.00597812
327,19454.4,0.66984,0.70164,1.07957,0.93855,0.89833,0.95769,0.87152,0.53975,0.38198,0.95999,0.00596575,0.00596575,0.00596575
328,19513,0.65726,0.67936,1.0829,0.93198,0.89945,0.95524,0.86916,0.54232,0.38432,0.96152,0.00595338,0.00595338,0.00595338
329,19571.6,0.66783,0.68218,1.08928,0.92787,0.89756,0.95443,0.86897,0.5403,0.38383,0.95917,0.005941,0.005941,0.005941
330,19630,0.65802,0.68343,1.07432,0.9302,0.89231,0.95633,0.86871,0.54209,0.38433,0.96003,0.00592862,0.00592862,0.00592862
331,19688.7,0.66632,0.67647,1.08208,0.92923,0.89038,0.95535,0.86551,0.54348,0.38744,0.96134,0.00591625,0.00591625,0.00591625
332,19747.4,0.65429,0.67307,1.07536,0.93018,0.88721,0.95636,0.86931,0.54243,0.39016,0.96014,0.00590387,0.00590387,0.00590387
333,19806.1,0.65363,0.67964,1.07766,0.92868,0.88688,0.95708,0.86973,0.53963,0.38811,0.95795,0.0058915,0.0058915,0.0058915
334,19865.2,0.65918,0.66128,1.07055,0.92367,0.88828,0.9565,0.86998,0.5397,0.3874,0.95708,0.00587912,0.00587912,0.00587912
335,19924.3,0.65739,0.6909,1.07826,0.9234,0.8889,0.95481,0.86837,0.54084,0.38908,0.95884,0.00586675,0.00586675,0.00586675
336,19983.1,0.67175,0.69718,1.0916,0.92441,0.88536,0.95723,0.87078,0.54385,0.38839,0.9594,0.00585438,0.00585438,0.00585438
337,20042,0.65882,0.68079,1.07791,0.93399,0.87926,0.95612,0.86887,0.54407,0.38668,0.95928,0.005842,0.005842,0.005842
338,20101,0.65507,0.66186,1.07404,0.94148,0.88985,0.95808,0.87013,0.54379,0.38347,0.9598,0.00582962,0.00582962,0.00582962
339,20159.8,0.64976,0.67089,1.07313,0.92845,0.89933,0.95832,0.87026,0.54109,0.37965,0.95799,0.00581725,0.00581725,0.00581725
340,20218.5,0.64506,0.67222,1.07725,0.93739,0.89828,0.96065,0.87342,0.53802,0.37149,0.95558,0.00580487,0.00580487,0.00580487
341,20277.4,0.66964,0.69276,1.08907,0.93145,0.90283,0.95877,0.86974,0.5378,0.36884,0.9558,0.0057925,0.0057925,0.0057925
342,20336.6,0.65419,0.66921,1.07276,0.93346,0.90226,0.96075,0.87056,0.54006,0.37186,0.95748,0.00578013,0.00578013,0.00578013
343,20395.9,0.63416,0.65368,1.06945,0.9364,0.89928,0.9618,0.87309,0.54142,0.37086,0.95963,0.00576775,0.00576775,0.00576775
344,20455.1,0.65362,0.68484,1.08124,0.93243,0.89958,0.96091,0.87209,0.54166,0.37279,0.96097,0.00575538,0.00575538,0.00575538
345,20514,0.65726,0.67306,1.07688,0.9331,0.89799,0.96066,0.87206,0.54292,0.37539,0.96255,0.005743,0.005743,0.005743
346,20573,0.65796,0.68376,1.07724,0.93625,0.89671,0.95903,0.87453,0.54316,0.37625,0.96256,0.00573063,0.00573063,0.00573063
347,20632,0.65921,0.69203,1.07957,0.93891,0.90203,0.95945,0.87222,0.54423,0.37546,0.96399,0.00571825,0.00571825,0.00571825
348,20691.1,0.64035,0.64897,1.06973,0.93829,0.90124,0.95868,0.87265,0.54424,0.37627,0.96446,0.00570587,0.00570587,0.00570587
349,20750.7,0.64842,0.65291,1.07366,0.93421,0.89554,0.95665,0.87194,0.54271,0.37346,0.96385,0.0056935,0.0056935,0.0056935
