epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,3080.97,0.54316,0.61742,1.03961,0.92051,0.86338,0.9578,0.88778,0.46795,0.44058,0.94156,0.000220508,0.000220508,0.000220508
57,3134.58,0.54157,0.60531,1.03525,0.89917,0.91313,0.95975,0.89011,0.45568,0.44388,0.92949,0.000219008,0.000219008,0.000219008
58,3188.1,0.54139,0.60711,1.02732,0.92645,0.89776,0.96228,0.88884,0.46946,0.43332,0.94354,0.000217509,0.000217509,0.000217509
59,3242.44,0.55611,0.62727,1.03831,0.93234,0.88377,0.96057,0.89457,0.46457,0.40631,0.93586,0.000216009,0.000216009,0.000216009
60,3296.24,0.53941,0.59518,1.03338,0.91018,0.89479,0.95997,0.88605,0.46531,0.43514,0.94048,0.000214509,0.000214509,0.000214509
61,3350.91,0.53481,0.60157,1.03415,0.92553,0.89687,0.9615,0.88485,0.46274,0.43299,0.93552,0.000213009,0.000213009,0.000213009
62,3405.56,0.53411,0.6,1.02024,0.92481,0.88168,0.95798,0.8886,0.46452,0.44253,0.93492,0.000211509,0.000211509,0.000211509
63,3459.84,0.53444,0.57386,1.03156,0.933,0.90184,0.96557,0.89103,0.4587,0.40377,0.93316,0.000210009,0.000210009,0.000210009
64,3515.96,0.52179,0.57921,1.02674,0.90051,0.90302,0.96008,0.89366,0.45769,0.43245,0.93857,0.000208509,0.000208509,0.000208509
65,3568.83,0.55153,0.61172,1.03688,0.88552,0.89589,0.95701,0.88935,0.46065,0.43096,0.94326,0.00020701,0.00020701,0.00020701
66,3622.12,0.53258,0.58615,1.03094,0.9026,0.90379,0.96286,0.88796,0.47499,0.41299,0.94741,0.00020551,0.00020551,0.00020551
67,3675.57,0.53974,0.59195,1.02942,0.94213,0.87472,0.95727,0.88604,0.4615,0.40016,0.94822,0.00020401,0.00020401,0.00020401
68,3728.46,0.53565,0.59201,1.02655,0.93134,0.8663,0.95052,0.88129,0.45409,0.42445,0.94044,0.00020251,0.00020251,0.00020251
69,3781.49,0.52918,0.57839,1.03082,0.9347,0.90648,0.96111,0.89268,0.46735,0.4098,0.94811,0.00020101,0.00020101,0.00020101
70,3834.55,0.53471,0.58864,1.03149,0.92489,0.91157,0.95899,0.8875,0.46848,0.41637,0.94893,0.00019951,0.00019951,0.00019951
71,3887.16,0.53496,0.58819,1.02682,0.91173,0.92048,0.95459,0.89373,0.44961,0.40392,0.93918,0.00019801,0.00019801,0.00019801
72,3939.34,0.53005,0.5682,1.02525,0.93527,0.913,0.95531,0.89143,0.44852,0.42051,0.93554,0.000196511,0.000196511,0.000196511
73,3991.35,0.52872,0.59095,1.02575,0.94323,0.90341,0.96171,0.89442,0.46185,0.40677,0.94211,0.000195011,0.000195011,0.000195011
74,4044.16,0.5358,0.59517,1.02799,0.92494,0.91646,0.9617,0.89033,0.46781,0.40092,0.9486,0.000193511,0.000193511,0.000193511
75,4096.4,0.52852,0.56789,1.02528,0.9193,0.93353,0.95889,0.88242,0.47334,0.4062,0.95737,0.000192011,0.000192011,0.000192011
76,4148.69,0.54008,0.5831,1.02982,0.92346,0.91273,0.95962,0.88777,0.4688,0.41849,0.95782,0.000190511,0.000190511,0.000190511
77,4199.88,0.53653,0.60092,1.03374,0.92467,0.89978,0.96221,0.89626,0.46533,0.40347,0.94727,0.000189011,0.000189011,0.000189011
78,4251.18,0.52944,0.57924,1.02922,0.92961,0.89696,0.96047,0.88757,0.46215,0.42379,0.9474,0.000187512,0.000187512,0.000187512
79,4304.46,0.53985,0.60423,1.03096,0.91715,0.91509,0.9621,0.89131,0.46121,0.40934,0.94041,0.000186012,0.000186012,0.000186012
80,4358.18,0.53058,0.59618,1.03121,0.92568,0.89828,0.95925,0.88769,0.45368,0.42113,0.94154,0.000184512,0.000184512,0.000184512
81,4413.01,0.5362,0.58286,1.03031,0.92647,0.89689,0.96608,0.89235,0.45405,0.39386,0.94172,0.000183012,0.000183012,0.000183012
82,4467.91,0.52635,0.5704,1.02552,0.91607,0.90288,0.96208,0.89546,0.44958,0.40753,0.93791,0.000181512,0.000181512,0.000181512
83,4519.84,0.52983,0.57565,1.02974,0.88505,0.92426,0.96528,0.89206,0.4551,0.4177,0.93959,0.000180012,0.000180012,0.000180012
84,4573.58,0.53402,0.58031,1.0279,0.94053,0.88367,0.9683,0.90216,0.45444,0.40901,0.93619,0.000178512,0.000178512,0.000178512
85,4627.12,0.53229,0.57533,1.02842,0.91652,0.87703,0.95765,0.88997,0.44701,0.41847,0.93513,0.000177013,0.000177013,0.000177013
86,4679.6,0.5259,0.56432,1.02377,0.908,0.89672,0.95983,0.89255,0.44827,0.4118,0.93406,0.000175513,0.000175513,0.000175513
87,4731.46,0.52666,0.57237,1.02423,0.90435,0.89914,0.95972,0.89163,0.45305,0.40939,0.93139,0.000174013,0.000174013,0.000174013
88,4783.23,0.52906,0.57838,1.03116,0.93048,0.86132,0.95741,0.88863,0.44693,0.40808,0.93387,0.000172513,0.000172513,0.000172513
89,4837.38,0.52552,0.57691,1.01762,0.88902,0.90978,0.94959,0.87813,0.46049,0.43284,0.94294,0.000171013,0.000171013,0.000171013
90,4895.12,0.52984,0.57488,1.02572,0.93419,0.88956,0.96044,0.88481,0.45831,0.41018,0.94341,0.000169513,0.000169513,0.000169513
91,4949.91,0.53983,0.60324,1.02876,0.91468,0.87164,0.95587,0.88192,0.45964,0.43179,0.94195,0.000168013,0.000168013,0.000168013
92,5004.4,0.51883,0.5634,1.02067,0.89685,0.89836,0.95941,0.8954,0.43929,0.42276,0.93263,0.000166514,0.000166514,0.000166514
93,5059.54,0.51877,0.56645,1.01998,0.89337,0.91355,0.95628,0.88953,0.44683,0.42273,0.93387,0.000165014,0.000165014,0.000165014
94,5114.16,0.53188,0.57242,1.03265,0.88352,0.92129,0.95642,0.88938,0.44265,0.42633,0.9315,0.000163514,0.000163514,0.000163514
95,5166.19,0.51799,0.5506,1.01906,0.93242,0.87648,0.95866,0.88712,0.442,0.40677,0.92791,0.000162014,0.000162014,0.000162014
96,5219.51,0.52049,0.56702,1.02003,0.91887,0.88136,0.95682,0.88965,0.45246,0.43131,0.93812,0.000160514,0.000160514,0.000160514
97,5273.29,0.51968,0.57637,1.02183,0.92917,0.87246,0.95433,0.88747,0.43633,0.42189,0.93234,0.000159014,0.000159014,0.000159014
98,5327.04,0.51967,0.56176,1.02288,0.89205,0.9122,0.95695,0.89063,0.43537,0.39917,0.92936,0.000157515,0.000157515,0.000157515
99,5378.8,0.51274,0.56812,1.02288,0.90938,0.90946,0.95988,0.89501,0.44189,0.39844,0.92882,0.000156015,0.000156015,0.000156015
100,5431.51,0.51713,0.55581,1.01962,0.90022,0.91377,0.95911,0.88799,0.43868,0.40631,0.93136,0.000154515,0.000154515,0.000154515
101,5485.62,0.53005,0.57619,1.0234,0.91536,0.88885,0.95857,0.88572,0.44786,0.4233,0.93683,0.000153015,0.000153015,0.000153015
102,5537.76,0.5199,0.55418,1.01489,0.92764,0.89056,0.96037,0.89049,0.45078,0.40598,0.94187,0.000151515,0.000151515,0.000151515
103,5590.72,0.50562,0.54767,1.00889,0.89854,0.90437,0.95714,0.88701,0.45263,0.42394,0.94106,0.000150015,0.000150015,0.000150015
104,5645.17,0.5107,0.54639,1.01498,0.87158,0.92047,0.95708,0.88332,0.45168,0.43366,0.94221,0.000148515,0.000148515,0.000148515
105,5700.38,0.51782,0.55289,1.01814,0.9061,0.90591,0.95814,0.88548,0.45342,0.42643,0.93958,0.000147016,0.000147016,0.000147016
106,5759.34,0.51592,0.56081,1.01629,0.90103,0.8965,0.95312,0.88606,0.45079,0.4309,0.9378,0.000145516,0.000145516,0.000145516
107,5816.97,0.49333,0.53136,1.00518,0.90512,0.89114,0.95525,0.88668,0.45346,0.43073,0.93699,0.000144016,0.000144016,0.000144016
108,5874.08,0.5207,0.56376,1.01449,0.93136,0.87522,0.95431,0.88837,0.44223,0.42314,0.93528,0.000142516,0.000142516,0.000142516
109,5926.7,0.50765,0.55438,1.01574,0.90546,0.89538,0.95674,0.88978,0.44616,0.40412,0.93541,0.000141016,0.000141016,0.000141016
110,5979.71,0.50903,0.55626,1.01659,0.92507,0.89153,0.96074,0.89035,0.4439,0.4057,0.93665,0.000139516,0.000139516,0.000139516
111,6032.8,0.51301,0.54563,1.02091,0.94002,0.87633,0.95802,0.89114,0.44398,0.409,0.93109,0.000138016,0.000138016,0.000138016
112,6087.58,0.51018,0.54921,1.01468,0.90259,0.9067,0.95682,0.89307,0.43563,0.41189,0.93004,0.000136517,0.000136517,0.000136517
113,6141.42,0.50696,0.5505,1.01994,0.8913,0.91755,0.96118,0.89831,0.44198,0.39297,0.93101,0.000135017,0.000135017,0.000135017
114,6194.26,0.49364,0.53638,1.00221,0.89069,0.91365,0.96165,0.89368,0.44674,0.40316,0.93659,0.000133517,0.000133517,0.000133517
115,6246.96,0.51468,0.55384,1.01592,0.92947,0.86608,0.95686,0.889,0.44372,0.38984,0.93545,0.000132017,0.000132017,0.000132017
116,6301.21,0.5015,0.53559,1.0145,0.92693,0.87074,0.95363,0.88435,0.45353,0.42581,0.94155,0.000130517,0.000130517,0.000130517
117,6354.3,0.51212,0.55275,1.02111,0.90956,0.89178,0.95965,0.8849,0.44786,0.38856,0.93612,0.000129017,0.000129017,0.000129017
118,6407.5,0.50539,0.53575,1.01327,0.92595,0.89391,0.95437,0.8865,0.45494,0.40996,0.9389,0.000127518,0.000127518,0.000127518
119,6460.27,0.51707,0.55443,1.02116,0.91966,0.89422,0.95741,0.88815,0.44229,0.41048,0.93042,0.000126018,0.000126018,0.000126018
120,6515.1,0.50318,0.52198,1.01464,0.92769,0.88839,0.95846,0.89014,0.45334,0.40664,0.93921,0.000124518,0.000124518,0.000124518
121,6569.49,0.49949,0.53446,1.00904,0.8771,0.92429,0.96026,0.89368,0.44698,0.4131,0.93695,0.000123018,0.000123018,0.000123018
122,6623.49,0.49033,0.54388,1.0034,0.91897,0.87662,0.94823,0.88171,0.45041,0.42459,0.93848,0.000121518,0.000121518,0.000121518
123,6677.29,0.49941,0.53773,1.01316,0.88147,0.90831,0.94964,0.8874,0.45688,0.4264,0.94301,0.000120018,0.000120018,0.000120018
124,6730.17,0.50217,0.5307,1.01197,0.92296,0.87936,0.9459,0.87967,0.44824,0.42232,0.93931,0.000118518,0.000118518,0.000118518
125,6784.24,0.50856,0.55569,1.0178,0.91517,0.89141,0.95424,0.88961,0.44569,0.41398,0.93876,0.000117019,0.000117019,0.000117019
126,6838.37,0.48504,0.51894,1.00618,0.94667,0.87105,0.95509,0.89122,0.44263,0.39575,0.93985,0.000115519,0.000115519,0.000115519
127,6891.92,0.49738,0.52456,1.00983,0.92403,0.88798,0.95873,0.89108,0.44442,0.40292,0.93913,0.000114019,0.000114019,0.000114019
128,6945.02,0.49845,0.52071,1.0052,0.92749,0.87692,0.95715,0.89147,0.44203,0.40996,0.93614,0.000112519,0.000112519,0.000112519
129,6997.68,0.49867,0.5286,1.00891,0.89261,0.91603,0.95823,0.89265,0.43634,0.41186,0.92522,0.000111019,0.000111019,0.000111019
130,7050.04,0.49371,0.53179,1.00613,0.8968,0.90607,0.96021,0.89755,0.44366,0.41134,0.93436,0.000109519,0.000109519,0.000109519
131,7102.9,0.49785,0.53705,1.01001,0.92293,0.88566,0.95594,0.88977,0.44112,0.41623,0.93253,0.000108019,0.000108019,0.000108019
132,7156.02,0.49036,0.52756,1.0059,0.91483,0.89566,0.95411,0.88702,0.44673,0.41721,0.93658,0.00010652,0.00010652,0.00010652
133,7208.81,0.50835,0.525,1.01456,0.90424,0.90324,0.95198,0.88775,0.44187,0.42507,0.9429,0.00010502,0.00010502,0.00010502
134,7262.98,0.49988,0.53666,1.01292,0.88832,0.90745,0.95679,0.89464,0.43512,0.41602,0.93322,0.00010352,0.00010352,0.00010352
135,7315.64,0.50227,0.52483,1.01089,0.90925,0.89389,0.95281,0.88879,0.4393,0.41608,0.93618,0.00010202,0.00010202,0.00010202
136,7368.99,0.49161,0.51772,1.00876,0.88436,0.90246,0.94898,0.88798,0.43654,0.44541,0.93535,0.00010052,0.00010052,0.00010052
137,7422.43,0.50045,0.53342,1.01453,0.91515,0.89538,0.95467,0.8887,0.44213,0.41544,0.93786,9.90204e-05,9.90204e-05,9.90204e-05
138,7474.61,0.50016,0.52409,1.01366,0.92101,0.88958,0.9566,0.88847,0.44173,0.41167,0.93773,9.75205e-05,9.75205e-05,9.75205e-05
139,7528.09,0.49059,0.51918,1.00835,0.92888,0.88058,0.95537,0.89311,0.43848,0.41285,0.9379,9.60207e-05,9.60207e-05,9.60207e-05
140,7582.19,0.49296,0.51579,1.00865,0.9434,0.87782,0.95524,0.88929,0.44163,0.4126,0.93763,9.45209e-05,9.45209e-05,9.45209e-05
141,7636.86,0.49022,0.52697,1.00981,0.89083,0.91351,0.95656,0.89233,0.44029,0.40835,0.93283,9.3021e-05,9.3021e-05,9.3021e-05
142,7688.83,0.49073,0.52025,1.00099,0.89729,0.9125,0.95254,0.8829,0.44218,0.42234,0.93904,9.15212e-05,9.15212e-05,9.15212e-05
143,7740.88,0.48702,0.51085,1.00872,0.87867,0.92139,0.95284,0.88416,0.44428,0.4164,0.93732,9.00213e-05,9.00213e-05,9.00213e-05
144,7793.29,0.48967,0.51178,1.00606,0.89691,0.91347,0.95057,0.88602,0.4453,0.42368,0.93935,8.85215e-05,8.85215e-05,8.85215e-05
145,7846.85,0.48858,0.52462,1.00763,0.89594,0.91876,0.95397,0.88241,0.44813,0.42292,0.94129,8.70216e-05,8.70216e-05,8.70216e-05
146,7899.86,0.48616,0.51163,1.00079,0.88958,0.9164,0.95278,0.88373,0.44874,0.42311,0.94018,8.55217e-05,8.55217e-05,8.55217e-05
147,7952.33,0.49647,0.52236,1.00863,0.93203,0.88503,0.95251,0.8827,0.44582,0.40623,0.93979,8.40219e-05,8.40219e-05,8.40219e-05
148,8004.16,0.49743,0.53582,1.01613,0.93562,0.88569,0.95325,0.88531,0.44538,0.42479,0.93735,8.25221e-05,8.25221e-05,8.25221e-05
149,8056.5,0.48114,0.51176,0.9992,0.9364,0.88221,0.95335,0.88514,0.44425,0.42238,0.93856,8.10222e-05,8.10222e-05,8.10222e-05
150,8108.54,0.49501,0.52573,1.00845,0.8941,0.90534,0.9493,0.88168,0.44145,0.43082,0.93786,7.95223e-05,7.95223e-05,7.95223e-05
151,8161.97,0.50155,0.53808,1.01551,0.9416,0.86216,0.95178,0.88586,0.44117,0.42581,0.93844,7.80225e-05,7.80225e-05,7.80225e-05
152,8214.77,0.4864,0.52828,1.0089,0.9444,0.87089,0.95241,0.88478,0.44061,0.41487,0.935,7.65227e-05,7.65227e-05,7.65227e-05
153,8267.83,0.49623,0.53382,1.01239,0.89876,0.90046,0.95047,0.88652,0.43696,0.4177,0.93569,7.50228e-05,7.50228e-05,7.50228e-05
154,8320.46,0.48115,0.4992,1.00287,0.93235,0.88815,0.95091,0.88553,0.44338,0.4101,0.94287,7.3523e-05,7.3523e-05,7.3523e-05
155,8373.16,0.49456,0.5153,1.01224,0.90255,0.90062,0.95313,0.88449,0.4476,0.40408,0.94742,7.20231e-05,7.20231e-05,7.20231e-05
156,8427.61,0.48135,0.5015,1.00301,0.93345,0.87767,0.95313,0.88876,0.44349,0.40818,0.94525,7.05232e-05,7.05232e-05,7.05232e-05
157,8481.54,0.49009,0.5099,1.00648,0.92633,0.87514,0.95246,0.88935,0.44526,0.41215,0.94015,6.90234e-05,6.90234e-05,6.90234e-05
158,8534.42,0.491,0.50356,1.00489,0.89721,0.9002,0.95404,0.89114,0.44226,0.41579,0.94087,6.75235e-05,6.75235e-05,6.75235e-05
159,8587.24,0.47728,0.50966,0.99659,0.94114,0.8711,0.95441,0.89157,0.44452,0.41643,0.94146,6.60237e-05,6.60237e-05,6.60237e-05
160,8639.6,0.49147,0.51056,1.00614,0.9041,0.89683,0.95438,0.88947,0.43959,0.40506,0.9386,6.45238e-05,6.45238e-05,6.45238e-05
161,8695.49,0.47817,0.49948,1.00485,0.92615,0.88653,0.95506,0.89419,0.4357,0.40115,0.93529,6.3024e-05,6.3024e-05,6.3024e-05
162,8749.56,0.4827,0.51085,1.0056,0.90005,0.91709,0.95722,0.89474,0.43382,0.40269,0.93219,6.15241e-05,6.15241e-05,6.15241e-05
163,8806.02,0.48546,0.51137,1.00598,0.89421,0.91215,0.95806,0.89595,0.43778,0.40724,0.93612,6.00243e-05,6.00243e-05,6.00243e-05
164,8860.81,0.47597,0.49565,1.00025,0.88104,0.921,0.95869,0.89611,0.43833,0.40398,0.93773,5.85245e-05,5.85245e-05,5.85245e-05
165,8914.08,0.48372,0.51235,1.00427,0.88634,0.91608,0.95845,0.89643,0.43962,0.4062,0.93517,5.70246e-05,5.70246e-05,5.70246e-05
166,8969.33,0.49696,0.5322,1.01021,0.8877,0.91011,0.9579,0.89495,0.441,0.40541,0.9332,5.55248e-05,5.55248e-05,5.55248e-05
167,9021.81,0.48266,0.5031,1.00289,0.90885,0.90944,0.95605,0.89221,0.43838,0.39657,0.9329,5.40249e-05,5.40249e-05,5.40249e-05
168,9074.33,0.47669,0.4956,1.00574,0.91127,0.90387,0.95586,0.89281,0.43918,0.4009,0.93722,5.25251e-05,5.25251e-05,5.25251e-05
169,9127.81,0.4927,0.52948,1.01033,0.91143,0.90349,0.95724,0.89359,0.4421,0.3926,0.93623,5.10252e-05,5.10252e-05,5.10252e-05
170,9183.12,0.48969,0.52541,1.01169,0.89357,0.90919,0.95277,0.89172,0.44253,0.40383,0.93663,4.95254e-05,4.95254e-05,4.95254e-05
171,9237.52,0.47517,0.51852,1.00631,0.93371,0.87217,0.95054,0.89149,0.43991,0.41106,0.93426,4.80255e-05,4.80255e-05,4.80255e-05
172,9291.21,0.48789,0.50455,1.00784,0.94059,0.87398,0.95286,0.89138,0.44169,0.41299,0.93835,4.65257e-05,4.65257e-05,4.65257e-05
173,9343.29,0.47022,0.49616,0.99384,0.9378,0.8781,0.95239,0.89078,0.43986,0.41171,0.93604,4.50258e-05,4.50258e-05,4.50258e-05
174,9396.14,0.47514,0.50166,0.99214,0.93746,0.87702,0.95413,0.89026,0.44206,0.41288,0.93365,4.3526e-05,4.3526e-05,4.3526e-05
175,9448.72,0.48971,0.50936,1.00309,0.90571,0.8988,0.95359,0.89547,0.44135,0.41556,0.93711,4.20261e-05,4.20261e-05,4.20261e-05
176,9501.8,0.47402,0.48887,1.00156,0.90709,0.89934,0.95144,0.89226,0.43808,0.40767,0.93616,4.05263e-05,4.05263e-05,4.05263e-05
177,9554.01,0.47768,0.49921,1.00251,0.90801,0.90641,0.95,0.88966,0.44096,0.40818,0.93655,3.90264e-05,3.90264e-05,3.90264e-05
178,9606.18,0.47602,0.50866,1.0042,0.89783,0.90596,0.95462,0.88935,0.43891,0.40523,0.93589,3.75265e-05,3.75265e-05,3.75265e-05
179,9659.48,0.4735,0.49227,0.99543,0.90041,0.90556,0.95608,0.89111,0.44318,0.39438,0.9377,3.60267e-05,3.60267e-05,3.60267e-05
180,9712.19,0.49126,0.50845,1.0097,0.94282,0.87352,0.95643,0.89191,0.44538,0.39732,0.93825,3.45268e-05,3.45268e-05,3.45268e-05
