epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,18870.3,0.57318,0.62743,1.06028,0.89629,0.89403,0.9459,0.76136,0.86533,0.63844,1.30341,0.000151682,0.000151682,0.000151682
57,19218.7,0.57165,0.61271,1.0584,0.90538,0.85807,0.93736,0.77183,0.83419,0.66754,1.25334,0.000148385,0.000148385,0.000148385
58,19565.8,0.56858,0.59256,1.05184,0.86201,0.89937,0.91726,0.75634,0.79613,0.71357,1.20614,0.000145088,0.000145088,0.000145088
59,19914.5,0.55802,0.57567,1.04906,0.90154,0.87443,0.93628,0.7619,0.84862,0.69615,1.26256,0.000141791,0.000141791,0.000141791
60,20259.3,0.56205,0.5863,1.04935,0.89068,0.85097,0.93779,0.74945,0.90296,0.68733,1.32447,0.000138495,0.000138495,0.000138495
61,20607.5,0.54676,0.58065,1.04575,0.91585,0.88718,0.94825,0.76771,0.85217,0.66061,1.24198,0.000135198,0.000135198,0.000135198
62,20952,0.5438,0.56023,1.04202,0.89547,0.91386,0.94614,0.77281,0.8488,0.65468,1.26435,0.000131901,0.000131901,0.000131901
63,21299.6,0.53968,0.56246,1.03669,0.91686,0.88406,0.93985,0.76782,0.84404,0.62801,1.25218,0.000128605,0.000128605,0.000128605
64,21644.4,0.53667,0.55156,1.03514,0.93044,0.89189,0.93684,0.76121,0.83334,0.64198,1.27011,0.000125308,0.000125308,0.000125308
65,21991.5,0.54033,0.54762,1.03848,0.89622,0.87702,0.90149,0.72404,0.86752,0.70002,1.28824,0.000122011,0.000122011,0.000122011
66,22337.1,0.54131,0.54722,1.03559,0.90086,0.86443,0.93427,0.70592,0.9951,0.72217,1.43949,0.000118714,0.000118714,0.000118714
67,22684.3,0.54364,0.56272,1.04405,0.91474,0.86934,0.92323,0.76249,0.788,0.66618,1.2027,0.000115418,0.000115418,0.000115418
68,23038.6,0.53166,0.54508,1.03605,0.90947,0.87541,0.94002,0.74071,0.94566,0.66957,1.35769,0.000112121,0.000112121,0.000112121
69,23386.4,0.52328,0.52702,1.0265,0.9118,0.86589,0.92503,0.77248,0.76823,0.67191,1.18851,0.000108824,0.000108824,0.000108824
70,23729.4,0.53911,0.53115,1.04051,0.91208,0.89121,0.94041,0.76285,0.83375,0.60411,1.25315,0.000105528,0.000105528,0.000105528
71,24073.9,0.52386,0.50576,1.02688,0.90099,0.88247,0.94101,0.74037,0.90377,0.632,1.33341,0.000102231,0.000102231,0.000102231
72,24416.6,0.53587,0.52455,1.02928,0.92266,0.88795,0.95937,0.78862,0.77465,0.58777,1.19821,9.89343e-05,9.89343e-05,9.89343e-05
73,24762.1,0.52707,0.51622,1.03384,0.92019,0.88057,0.9471,0.78862,0.75094,0.59424,1.17552,9.56376e-05,9.56376e-05,9.56376e-05
74,25105.9,0.50996,0.49649,1.01637,0.91893,0.87976,0.95964,0.79138,0.79273,0.58906,1.20333,9.23409e-05,9.23409e-05,9.23409e-05
75,25452.1,0.5216,0.49981,1.02027,0.94686,0.88111,0.95988,0.79999,0.78514,0.54026,1.1992,8.90442e-05,8.90442e-05,8.90442e-05
76,25794.9,0.5132,0.49908,1.02404,0.88721,0.90541,0.95974,0.78375,0.82921,0.56824,1.25275,8.57475e-05,8.57475e-05,8.57475e-05
77,26141.4,0.51536,0.49588,1.02184,0.92844,0.87315,0.95484,0.78728,0.79433,0.58622,1.22384,8.24508e-05,8.24508e-05,8.24508e-05
78,26483.6,0.51478,0.49616,1.03015,0.92863,0.88956,0.95897,0.79384,0.77924,0.55498,1.19583,7.91541e-05,7.91541e-05,7.91541e-05
79,26828.5,0.50956,0.49146,1.02306,0.91946,0.88746,0.94347,0.77577,0.82064,0.58252,1.25069,7.58574e-05,7.58574e-05,7.58574e-05
80,27171.3,0.50367,0.46924,1.01281,0.90388,0.89433,0.94257,0.78045,0.79726,0.59958,1.2219,7.25607e-05,7.25607e-05,7.25607e-05
81,27516.7,0.49557,0.47315,1.0156,0.91262,0.88623,0.94362,0.77445,0.81852,0.60444,1.23594,6.9264e-05,6.9264e-05,6.9264e-05
82,27859.1,0.49876,0.46231,1.017,0.90567,0.88374,0.93482,0.78369,0.75785,0.59372,1.188,6.59673e-05,6.59673e-05,6.59673e-05
83,28202.5,0.49802,0.45155,1.01915,0.9219,0.87063,0.9455,0.78074,0.79652,0.59662,1.20873,6.26706e-05,6.26706e-05,6.26706e-05
84,28544,0.4949,0.46537,1.01481,0.89176,0.91196,0.94736,0.78158,0.78299,0.57501,1.20823,5.93739e-05,5.93739e-05,5.93739e-05
85,28889.5,0.49006,0.45236,1.00759,0.933,0.87924,0.94108,0.77639,0.77847,0.59262,1.20473,5.60772e-05,5.60772e-05,5.60772e-05
86,29231.4,0.50029,0.46636,1.01369,0.90473,0.87959,0.94105,0.76432,0.85042,0.62775,1.27661,5.27805e-05,5.27805e-05,5.27805e-05
87,29575.8,0.49538,0.45716,1.0104,0.89931,0.87981,0.94494,0.7999,0.73179,0.57933,1.17292,4.94838e-05,4.94838e-05,4.94838e-05
88,29917.6,0.48946,0.45006,1.00937,0.93549,0.87986,0.94865,0.78155,0.7977,0.58753,1.23708,4.61871e-05,4.61871e-05,4.61871e-05
89,30262.4,0.47668,0.44236,1.00197,0.9333,0.86904,0.95034,0.78133,0.79382,0.56867,1.23284,4.28904e-05,4.28904e-05,4.28904e-05
90,30606.2,0.47481,0.43077,0.99944,0.93225,0.87404,0.95157,0.78429,0.79335,0.57353,1.23671,3.95937e-05,3.95937e-05,3.95937e-05
91,30947.7,0.34266,0.28525,0.92412,0.93894,0.87415,0.94676,0.78058,0.78792,0.58007,1.22335,3.6297e-05,3.6297e-05,3.6297e-05
92,31286.5,0.33423,0.2675,0.91176,0.93235,0.8584,0.94147,0.76409,0.82846,0.60723,1.27508,3.30003e-05,3.30003e-05,3.30003e-05
93,31628.7,0.33212,0.26398,0.91236,0.92819,0.8535,0.93741,0.78634,0.74115,0.6035,1.17972,2.97036e-05,2.97036e-05,2.97036e-05
94,31968.6,0.3315,0.25933,0.90908,0.93316,0.86424,0.94169,0.77711,0.80106,0.6054,1.24386,2.64069e-05,2.64069e-05,2.64069e-05
95,32313.1,0.3253,0.25547,0.91213,0.92472,0.87798,0.94449,0.78468,0.7776,0.59892,1.21692,2.31102e-05,2.31102e-05,2.31102e-05
96,32653.9,0.32338,0.25192,0.90996,0.91782,0.85382,0.9375,0.77851,0.78133,0.60638,1.21792,1.98135e-05,1.98135e-05,1.98135e-05
97,33008.1,0.31907,0.25127,0.90209,0.92325,0.87184,0.93885,0.78579,0.75261,0.59137,1.19352,1.65168e-05,1.65168e-05,1.65168e-05
98,33363.7,0.3172,0.25099,0.90449,0.9323,0.87428,0.94166,0.78472,0.76736,0.60288,1.20816,1.32201e-05,1.32201e-05,1.32201e-05
99,33729.7,0.31338,0.24405,0.90048,0.92915,0.8688,0.94206,0.78443,0.769,0.59833,1.20977,9.9234e-06,9.9234e-06,9.9234e-06
100,34105.9,0.30688,0.24203,0.8983,0.93254,0.8665,0.94559,0.78916,0.76031,0.58755,1.20001,6.6267e-06,6.6267e-06,6.6267e-06
