epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,941.637,0.12844,1.60921,0.9147,0.61875,0.76889,0.77405,0.77166,0.19228,1.1521,0.23991,0.000293168,0.000293168,0.000293168
18,996.669,0.12454,1.54199,0.90914,0.62179,0.74299,0.79378,0.79378,0.17169,1.02525,0.23344,0.000291929,0.000291929,0.000291929
19,1051.53,0.11813,1.5275,0.91625,0.68347,0.77848,0.79265,0.7926,0.21657,1.10396,0.2587,0.000290689,0.000290689,0.000290689
20,1106.69,0.11824,1.47913,0.90829,0.67934,0.74017,0.79604,0.796,0.16506,1.04197,0.2301,0.00028945,0.00028945,0.00028945
21,1161.57,0.11376,1.46641,0.91436,0.68988,0.75178,0.78816,0.78711,0.18648,1.06808,0.24893,0.00028821,0.00028821,0.00028821
22,1216.44,0.11539,1.40455,0.90712,0.75115,0.75927,0.83535,0.83535,0.21854,0.95617,0.27038,0.000286971,0.000286971,0.000286971
23,1271.46,0.11417,1.39691,0.90842,0.74867,0.77132,0.83624,0.83427,0.22937,0.97356,0.27616,0.000285731,0.000285731,0.000285731
24,1326.66,0.1143,1.36583,0.90756,0.77204,0.72064,0.84558,0.83602,0.15298,1.01415,0.21642,0.000284492,0.000284492,0.000284492
25,1381.88,0.10878,1.33029,0.90498,0.78155,0.76478,0.85792,0.85338,0.2173,0.83369,0.26619,0.000283252,0.000283252,0.000283252
26,1436.99,0.10994,1.29383,0.90092,0.75192,0.83539,0.88059,0.87875,0.19726,0.85698,0.24727,0.000282013,0.000282013,0.000282013
27,1492.15,0.10836,1.27354,0.91068,0.86073,0.77469,0.89083,0.89083,0.17095,0.79824,0.21957,0.000280774,0.000280774,0.000280774
28,1547.27,0.10412,1.21255,0.90651,0.77165,0.80573,0.86868,0.86812,0.19453,0.77431,0.24006,0.000279534,0.000279534,0.000279534
29,1602.4,0.10427,1.22084,0.90687,0.79886,0.79565,0.85466,0.85361,0.17528,0.80775,0.22893,0.000278295,0.000278295,0.000278295
30,1657.48,0.09857,1.22599,0.90732,0.77027,0.83964,0.88117,0.87779,0.17272,0.84148,0.22766,0.000277055,0.000277055,0.000277055
31,1712.82,0.09648,1.20329,0.90772,0.8383,0.83918,0.8992,0.8983,0.15295,0.72864,0.21424,0.000275816,0.000275816,0.000275816
32,1767.89,0.09667,1.15314,0.90536,0.88442,0.80211,0.88994,0.88816,0.19441,0.72602,0.24446,0.000274576,0.000274576,0.000274576
33,1822.9,0.10135,1.11801,0.90285,0.74162,0.84999,0.89769,0.8966,0.17229,0.80423,0.22141,0.000273337,0.000273337,0.000273337
34,1877.93,0.09936,1.12397,0.90522,0.81239,0.84528,0.88515,0.88515,0.15168,0.69279,0.2074,0.000272097,0.000272097,0.000272097
35,1932.99,0.0957,1.06914,0.89807,0.77806,0.80481,0.89008,0.88755,0.1658,0.7955,0.21632,0.000270858,0.000270858,0.000270858
36,1988.11,0.10101,1.07771,0.90695,0.7425,0.83638,0.89252,0.86639,0.30616,0.86732,0.32756,0.000269618,0.000269618,0.000269618
37,2043.41,0.09921,1.06771,0.90648,0.82186,0.85991,0.89258,0.89119,0.15615,0.73162,0.21179,0.000268379,0.000268379,0.000268379
38,2098.43,0.09642,1.09057,0.90509,0.79586,0.85741,0.8833,0.87686,0.15187,0.77235,0.2007,0.000267139,0.000267139,0.000267139
39,2153.59,0.09016,1.03835,0.90298,0.74573,0.86685,0.91495,0.91385,0.15048,0.64762,0.19946,0.0002659,0.0002659,0.0002659
40,2208.65,0.09069,1.03839,0.90493,0.78411,0.88677,0.90481,0.90189,0.18413,0.70976,0.2167,0.00026466,0.00026466,0.00026466
41,2263.68,0.09208,1.04024,0.90041,0.8525,0.84689,0.90122,0.89926,0.15278,0.67249,0.20235,0.000263421,0.000263421,0.000263421
42,2318.73,0.0944,1.02133,0.90322,0.74563,0.84,0.88463,0.87289,0.15444,0.83738,0.19757,0.000262181,0.000262181,0.000262181
43,2374.04,0.09498,0.96616,0.90548,0.85881,0.84447,0.90174,0.90024,0.1668,0.69928,0.21144,0.000260942,0.000260942,0.000260942
44,2429.04,0.09005,0.95642,0.89677,0.8437,0.83045,0.88548,0.88548,0.21268,0.67328,0.25293,0.000259702,0.000259702,0.000259702
45,2484.22,0.09112,0.95842,0.90082,0.79995,0.86579,0.90992,0.9095,0.17339,0.65176,0.21089,0.000258463,0.000258463,0.000258463
46,2539.18,0.09076,0.94214,0.90315,0.86129,0.83985,0.92224,0.92138,0.15448,0.58453,0.21289,0.000257223,0.000257223,0.000257223
47,2594.22,0.09523,0.95062,0.89918,0.83151,0.87553,0.92589,0.92394,0.17599,0.61733,0.2282,0.000255984,0.000255984,0.000255984
48,2648.84,0.08896,0.94724,0.89658,0.81698,0.84004,0.9113,0.89783,0.18529,0.69146,0.24076,0.000254744,0.000254744,0.000254744
49,2703.67,0.08674,0.93215,0.90477,0.86249,0.86246,0.91772,0.91472,0.20186,0.57378,0.24715,0.000253505,0.000253505,0.000253505
50,2758.43,0.09035,0.91111,0.90337,0.88289,0.8266,0.91305,0.91222,0.16967,0.64609,0.20886,0.000252265,0.000252265,0.000252265
51,2812.89,0.0911,0.90702,0.90562,0.8696,0.87097,0.92332,0.922,0.18026,0.67732,0.23159,0.000251026,0.000251026,0.000251026
52,2867.49,0.08972,0.87992,0.90262,0.89031,0.85102,0.91931,0.91931,0.18685,0.5833,0.23237,0.000249787,0.000249787,0.000249787
53,2922.33,0.0896,0.87785,0.90184,0.85832,0.84973,0.89341,0.89306,0.23127,0.74421,0.27154,0.000248547,0.000248547,0.000248547
54,2977.19,0.08558,0.87449,0.89982,0.80699,0.91829,0.92958,0.92828,0.17332,0.54068,0.21149,0.000247308,0.000247308,0.000247308
55,3031.63,0.08417,0.82605,0.89594,0.86495,0.81742,0.9086,0.90696,0.18735,0.64888,0.23061,0.000246068,0.000246068,0.000246068
56,3086.31,0.08666,0.85778,0.89929,0.90263,0.85336,0.90533,0.90533,0.17192,0.5668,0.21369,0.000244829,0.000244829,0.000244829
57,3140.97,0.0856,0.85065,0.89966,0.85387,0.80272,0.89306,0.8909,0.19969,0.69007,0.22888,0.000243589,0.000243589,0.000243589
58,3195.51,0.08556,0.81927,0.90581,0.87153,0.87635,0.93001,0.92804,0.16698,0.49296,0.20982,0.00024235,0.00024235,0.00024235
59,3250.1,0.08338,0.8456,0.90619,0.82953,0.83679,0.91112,0.91112,0.15824,0.64901,0.19344,0.00024111,0.00024111,0.00024111
60,3304.78,0.07939,0.80441,0.8996,0.85579,0.84791,0.90667,0.89879,0.17121,0.63197,0.20565,0.000239871,0.000239871,0.000239871
61,3359.48,0.08119,0.80865,0.89212,0.8436,0.83883,0.88281,0.87914,0.18553,0.70954,0.22435,0.000238631,0.000238631,0.000238631
62,3413.92,0.08207,0.76396,0.89621,0.85563,0.84711,0.90567,0.90308,0.15119,0.60575,0.19384,0.000237392,0.000237392,0.000237392
63,3468.69,0.08136,0.77656,0.89923,0.82827,0.84005,0.89154,0.89152,0.12474,0.73376,0.17687,0.000236152,0.000236152,0.000236152
64,3523.52,0.07998,0.76144,0.90385,0.88331,0.8286,0.88237,0.87905,0.17486,0.67331,0.21291,0.000234913,0.000234913,0.000234913
65,3578.22,0.08019,0.77153,0.89486,0.88138,0.83912,0.92324,0.92324,0.16533,0.54185,0.21087,0.000233673,0.000233673,0.000233673
66,3633.43,0.08023,0.75827,0.89303,0.87638,0.83728,0.92891,0.92891,0.13031,0.54861,0.18637,0.000232434,0.000232434,0.000232434
67,3688.65,0.08495,0.76284,0.90182,0.90769,0.84631,0.90414,0.90347,0.18607,0.59146,0.22571,0.000231194,0.000231194,0.000231194
68,3743.85,0.08129,0.75676,0.89784,0.89972,0.83536,0.91616,0.91484,0.18263,0.55361,0.22261,0.000229955,0.000229955,0.000229955
69,3798.93,0.07849,0.75785,0.89913,0.88526,0.85504,0.91157,0.91008,0.19432,0.5868,0.23488,0.000228715,0.000228715,0.000228715
70,3853.61,0.08128,0.73788,0.89849,0.87187,0.87199,0.93454,0.93357,0.17788,0.54161,0.21756,0.000227476,0.000227476,0.000227476
71,3908.51,0.08229,0.7234,0.89862,0.88095,0.86607,0.91873,0.91654,0.13724,0.56487,0.18622,0.000226236,0.000226236,0.000226236
72,3963.09,0.08048,0.7199,0.89929,0.8524,0.85521,0.88878,0.88559,0.16428,0.61609,0.20483,0.000224997,0.000224997,0.000224997
73,4017.75,0.07981,0.72087,0.90073,0.89994,0.81763,0.90754,0.90688,0.17274,0.63925,0.20991,0.000223757,0.000223757,0.000223757
74,4072.53,0.07907,0.73158,0.8956,0.88347,0.88034,0.9048,0.9048,0.15118,0.52384,0.19263,0.000222518,0.000222518,0.000222518
75,4127.49,0.08059,0.68635,0.89581,0.86594,0.87198,0.91799,0.91739,0.1825,0.58123,0.22514,0.000221278,0.000221278,0.000221278
76,4182.04,0.07547,0.68763,0.89941,0.86213,0.8781,0.92459,0.92164,0.17802,0.49926,0.21693,0.000220039,0.000220039,0.000220039
77,4237.1,0.07707,0.6901,0.89342,0.86395,0.88237,0.92481,0.92122,0.22071,0.58374,0.25046,0.0002188,0.0002188,0.0002188
78,4291.93,0.07934,0.70207,0.9009,0.89254,0.83531,0.90839,0.90778,0.18949,0.58257,0.21778,0.00021756,0.00021756,0.00021756
79,4346.72,0.0764,0.66609,0.8948,0.90366,0.86911,0.92188,0.91492,0.19288,0.58094,0.22061,0.000216321,0.000216321,0.000216321
80,4401.43,0.07534,0.67183,0.89681,0.8682,0.85484,0.92421,0.92421,0.2019,0.54878,0.23569,0.000215081,0.000215081,0.000215081
81,4456.2,0.07443,0.67204,0.89331,0.8672,0.8501,0.894,0.89199,0.23487,0.58445,0.26458,0.000213842,0.000213842,0.000213842
82,4510.73,0.07198,0.67582,0.89923,0.89397,0.87359,0.92728,0.91984,0.20021,0.52045,0.23258,0.000212602,0.000212602,0.000212602
83,4565.22,0.07336,0.67855,0.89959,0.90953,0.86944,0.94116,0.93933,0.2271,0.51159,0.26196,0.000211363,0.000211363,0.000211363
84,4619.72,0.0743,0.68723,0.89432,0.90566,0.85819,0.93098,0.92386,0.19183,0.52658,0.21945,0.000210123,0.000210123,0.000210123
85,4674.33,0.07204,0.64615,0.8995,0.84787,0.89495,0.90712,0.90046,0.17174,0.5779,0.21119,0.000208884,0.000208884,0.000208884
86,4728.91,0.07363,0.64921,0.8976,0.85298,0.89068,0.91083,0.90955,0.1749,0.57573,0.21441,0.000207644,0.000207644,0.000207644
87,4783.63,0.07358,0.65654,0.8979,0.88159,0.86579,0.89425,0.89425,0.17885,0.55557,0.21806,0.000206405,0.000206405,0.000206405
88,4838.24,0.0688,0.64787,0.89889,0.8507,0.86352,0.91033,0.90622,0.17982,0.6075,0.21095,0.000205165,0.000205165,0.000205165
89,4895.17,0.07043,0.63649,0.89368,0.88837,0.82802,0.921,0.91532,0.18361,0.55621,0.2169,0.000203926,0.000203926,0.000203926
90,4950.02,0.0703,0.6102,0.88897,0.86493,0.87561,0.91217,0.90336,0.17756,0.59353,0.20733,0.000202686,0.000202686,0.000202686
91,5004.75,0.07163,0.63922,0.89837,0.91034,0.87173,0.93468,0.92545,0.18346,0.49924,0.22071,0.000201447,0.000201447,0.000201447
92,5059.49,0.07259,0.61851,0.89572,0.89951,0.86779,0.9265,0.92305,0.19105,0.54572,0.23033,0.000200207,0.000200207,0.000200207
93,5114.14,0.07099,0.62057,0.89233,0.87649,0.86618,0.93424,0.93044,0.19224,0.52602,0.2273,0.000198968,0.000198968,0.000198968
94,5168.67,0.06637,0.58537,0.89014,0.88951,0.84715,0.9326,0.932,0.17552,0.53077,0.21045,0.000197728,0.000197728,0.000197728
95,5223.22,0.07193,0.62133,0.89871,0.89535,0.8347,0.91441,0.91441,0.16586,0.58836,0.20533,0.000196489,0.000196489,0.000196489
96,5277.97,0.06862,0.59487,0.89362,0.89767,0.8461,0.90547,0.90104,0.19199,0.59182,0.23118,0.000195249,0.000195249,0.000195249
97,5332.51,0.06902,0.5936,0.89868,0.88729,0.8576,0.90625,0.89933,0.20997,0.59058,0.25473,0.00019401,0.00019401,0.00019401
98,5387.08,0.07184,0.61774,0.89829,0.87429,0.86411,0.90248,0.89928,0.24291,0.58756,0.28062,0.00019277,0.00019277,0.00019277
99,5441.8,0.06806,0.60108,0.89712,0.90106,0.86263,0.93023,0.9196,0.2332,0.57603,0.27536,0.000191531,0.000191531,0.000191531
100,5496.33,0.0688,0.58543,0.8966,0.89228,0.86645,0.92077,0.91683,0.2576,0.5532,0.30346,0.000190291,0.000190291,0.000190291
101,5550.85,0.0727,0.60838,0.89808,0.91104,0.85211,0.91288,0.91099,0.22912,0.57939,0.26597,0.000189052,0.000189052,0.000189052
102,5607.02,0.06992,0.57358,0.89761,0.87451,0.85753,0.91654,0.91578,0.1773,0.57688,0.22461,0.000187813,0.000187813,0.000187813
103,5661.7,0.06929,0.58364,0.89446,0.87038,0.84675,0.88424,0.88127,0.21991,0.59155,0.24993,0.000186573,0.000186573,0.000186573
104,5716.55,0.07073,0.58013,0.89574,0.89756,0.87056,0.91098,0.90884,0.21377,0.50137,0.25925,0.000185334,0.000185334,0.000185334
105,5771.08,0.0676,0.55603,0.89637,0.90618,0.84323,0.93259,0.92595,0.22727,0.51979,0.27613,0.000184094,0.000184094,0.000184094
106,5825.59,0.06996,0.57658,0.89469,0.90632,0.85456,0.9309,0.93025,0.23219,0.5066,0.27343,0.000182855,0.000182855,0.000182855
107,5880.46,0.06802,0.57685,0.8997,0.89131,0.86185,0.92684,0.92594,0.21829,0.51531,0.26269,0.000181615,0.000181615,0.000181615
108,5935.01,0.06793,0.56867,0.89674,0.83884,0.87023,0.92356,0.92356,0.21088,0.52639,0.25167,0.000180376,0.000180376,0.000180376
109,5989.7,0.06664,0.5462,0.89173,0.8798,0.8913,0.91904,0.91904,0.20546,0.50931,0.24662,0.000179136,0.000179136,0.000179136
110,6044.37,0.06552,0.5532,0.89411,0.87631,0.89781,0.92191,0.92095,0.19984,0.45718,0.23677,0.000177897,0.000177897,0.000177897
111,6099.4,0.0659,0.54762,0.89669,0.85581,0.85425,0.9163,0.9163,0.20611,0.53477,0.23813,0.000176657,0.000176657,0.000176657
112,6153.84,0.06769,0.54817,0.89576,0.8896,0.88372,0.90418,0.90283,0.21289,0.5133,0.25499,0.000175418,0.000175418,0.000175418
113,6208.51,0.06978,0.58244,0.89939,0.85924,0.88511,0.92451,0.92329,0.1918,0.51208,0.22618,0.000174178,0.000174178,0.000174178
114,6263,0.06758,0.56038,0.89905,0.89886,0.85647,0.91243,0.91243,0.21794,0.49962,0.26106,0.000172939,0.000172939,0.000172939
115,6317.54,0.06464,0.5388,0.89449,0.88699,0.88013,0.91889,0.91889,0.20406,0.52536,0.24122,0.000171699,0.000171699,0.000171699
116,6371.97,0.06376,0.53326,0.89136,0.86814,0.86803,0.92716,0.9265,0.18196,0.53581,0.22053,0.00017046,0.00017046,0.00017046
117,6426.67,0.06885,0.5219,0.89619,0.90877,0.85453,0.92066,0.91936,0.17175,0.53965,0.2103,0.00016922,0.00016922,0.00016922
118,6481.18,0.06627,0.50055,0.89017,0.87601,0.88834,0.92398,0.92359,0.18133,0.52096,0.21756,0.000167981,0.000167981,0.000167981
119,6535.77,0.06433,0.52425,0.89927,0.87539,0.88592,0.92848,0.9271,0.24941,0.52799,0.27975,0.000166741,0.000166741,0.000166741
120,6590.4,0.06689,0.53646,0.89763,0.91502,0.84868,0.93466,0.93388,0.21375,0.49657,0.24346,0.000165502,0.000165502,0.000165502
121,6645.14,0.06283,0.54926,0.89189,0.90993,0.8691,0.91012,0.90917,0.15478,0.53962,0.19467,0.000164262,0.000164262,0.000164262
122,6699.65,0.06217,0.51724,0.89124,0.89785,0.8814,0.90792,0.90792,0.15516,0.52224,0.19745,0.000163023,0.000163023,0.000163023
123,6754.14,0.06188,0.52146,0.89465,0.90811,0.86754,0.92572,0.92572,0.17862,0.46688,0.2183,0.000161783,0.000161783,0.000161783
124,6808.81,0.06362,0.52394,0.89215,0.91634,0.84228,0.90917,0.90138,0.2224,0.58804,0.25225,0.000160544,0.000160544,0.000160544
125,6863.3,0.06178,0.52768,0.89355,0.92188,0.8593,0.9311,0.93006,0.1858,0.54378,0.22367,0.000159304,0.000159304,0.000159304
126,6917.69,0.0637,0.51968,0.89188,0.88615,0.85354,0.92245,0.92245,0.13756,0.56699,0.18617,0.000158065,0.000158065,0.000158065
127,6972.23,0.06439,0.51135,0.89565,0.91945,0.85894,0.93342,0.93187,0.13968,0.49733,0.18476,0.000156826,0.000156826,0.000156826
128,7026.87,0.06596,0.51248,0.89361,0.89283,0.84484,0.91644,0.91644,0.14949,0.51946,0.19636,0.000155586,0.000155586,0.000155586
129,7081.56,0.06241,0.4926,0.89787,0.90602,0.89923,0.93082,0.93082,0.1365,0.4399,0.18388,0.000154347,0.000154347,0.000154347
130,7136.1,0.06004,0.48983,0.89435,0.90484,0.85706,0.93641,0.93641,0.16045,0.4619,0.19725,0.000153107,0.000153107,0.000153107
131,7190.95,0.06125,0.49038,0.89211,0.90616,0.85075,0.91838,0.91838,0.13657,0.48803,0.17797,0.000151868,0.000151868,0.000151868
132,7245.67,0.06176,0.49645,0.89549,0.93145,0.86035,0.93189,0.92896,0.13474,0.48605,0.18568,0.000150628,0.000150628,0.000150628
133,7299.97,0.06219,0.47166,0.89681,0.92505,0.8753,0.93667,0.93324,0.14259,0.46901,0.19035,0.000149389,0.000149389,0.000149389
134,7354.62,0.0629,0.50557,0.88948,0.92343,0.88245,0.93816,0.93046,0.15543,0.46971,0.21209,0.000148149,0.000148149,0.000148149
135,7409.4,0.06097,0.49245,0.89443,0.91268,0.87192,0.93878,0.93428,0.14237,0.47028,0.18861,0.00014691,0.00014691,0.00014691
136,7464.34,0.0622,0.48756,0.89752,0.87488,0.87239,0.92108,0.91639,0.14329,0.54006,0.1992,0.00014567,0.00014567,0.00014567
137,7518.65,0.0605,0.46586,0.89391,0.87923,0.87416,0.9025,0.89789,0.14573,0.53311,0.20325,0.000144431,0.000144431,0.000144431
138,7573.29,0.06245,0.48925,0.89817,0.9013,0.84891,0.91465,0.91316,0.13418,0.505,0.1912,0.000143191,0.000143191,0.000143191
139,7627.84,0.0603,0.48777,0.8928,0.89767,0.85879,0.91435,0.91359,0.15454,0.51858,0.20207,0.000141952,0.000141952,0.000141952
140,7682.4,0.06162,0.4812,0.89422,0.90494,0.86318,0.92499,0.92377,0.1516,0.51759,0.1973,0.000140712,0.000140712,0.000140712
141,7737.07,0.05974,0.46229,0.89354,0.89427,0.88477,0.92175,0.92175,0.13626,0.51784,0.1842,0.000139473,0.000139473,0.000139473
142,7791.71,0.0598,0.46594,0.88716,0.89503,0.8657,0.91361,0.91361,0.183,0.50264,0.22516,0.000138233,0.000138233,0.000138233
143,7846.4,0.06016,0.4666,0.8967,0.90664,0.85574,0.90127,0.90127,0.20333,0.50136,0.24324,0.000136994,0.000136994,0.000136994
144,7900.74,0.05934,0.45731,0.88899,0.93128,0.86084,0.92562,0.92562,0.18488,0.44761,0.22288,0.000135754,0.000135754,0.000135754
145,7955.3,0.06067,0.44322,0.88785,0.92522,0.88987,0.93667,0.93667,0.19886,0.41362,0.23929,0.000134515,0.000134515,0.000134515
146,8009.96,0.06068,0.46268,0.89625,0.91771,0.87803,0.9371,0.9371,0.19668,0.48167,0.23767,0.000133275,0.000133275,0.000133275
147,8064.35,0.05752,0.4424,0.88772,0.91963,0.85795,0.92703,0.92633,0.17256,0.46082,0.21066,0.000132036,0.000132036,0.000132036
148,8118.81,0.05754,0.43754,0.89673,0.92111,0.86631,0.93407,0.93243,0.15962,0.48264,0.20351,0.000130796,0.000130796,0.000130796
149,8173.83,0.05788,0.45844,0.89786,0.90153,0.85781,0.91777,0.91522,0.16977,0.54561,0.21698,0.000129557,0.000129557,0.000129557
150,8228.61,0.05812,0.45232,0.89493,0.8889,0.89072,0.92976,0.92976,0.19978,0.45845,0.23789,0.000128317,0.000128317,0.000128317
151,8283.14,0.06011,0.43432,0.89617,0.89098,0.85927,0.91947,0.91947,0.17958,0.49347,0.21614,0.000127078,0.000127078,0.000127078
152,8337.76,0.05838,0.44825,0.89311,0.88765,0.84847,0.92291,0.92176,0.1809,0.53477,0.2258,0.000125839,0.000125839,0.000125839
153,8392.35,0.05583,0.42895,0.8899,0.8799,0.86657,0.91319,0.913,0.19124,0.52762,0.23145,0.000124599,0.000124599,0.000124599
154,8446.68,0.05876,0.45596,0.89434,0.90769,0.87085,0.91777,0.91385,0.20199,0.54912,0.24209,0.00012336,0.00012336,0.00012336
155,8501.28,0.05603,0.4307,0.89357,0.87808,0.85185,0.90271,0.8998,0.1946,0.59689,0.23259,0.00012212,0.00012212,0.00012212
156,8555.82,0.0579,0.43188,0.88672,0.87752,0.87023,0.90673,0.90648,0.20505,0.5078,0.24178,0.000120881,0.000120881,0.000120881
157,8610.4,0.05722,0.43492,0.88736,0.88394,0.86507,0.91026,0.90955,0.21924,0.53666,0.24849,0.000119641,0.000119641,0.000119641
158,8664.85,0.05705,0.41807,0.89917,0.89286,0.86921,0.91361,0.91345,0.20708,0.49315,0.24505,0.000118402,0.000118402,0.000118402
159,8719.38,0.0551,0.44078,0.89087,0.90365,0.86494,0.90873,0.90873,0.19866,0.52956,0.23764,0.000117162,0.000117162,0.000117162
160,8773.85,0.05545,0.43066,0.89271,0.90189,0.89508,0.91785,0.91785,0.19276,0.45678,0.2308,0.000115923,0.000115923,0.000115923
161,8828.36,0.05452,0.43208,0.89207,0.90219,0.88004,0.91369,0.91369,0.19495,0.48853,0.23013,0.000114683,0.000114683,0.000114683
162,8883.07,0.05306,0.42351,0.89085,0.88906,0.87831,0.91266,0.91266,0.2113,0.50363,0.24698,0.000113444,0.000113444,0.000113444
163,8937.96,0.055,0.41734,0.8913,0.8816,0.87156,0.9118,0.9118,0.18266,0.54825,0.21669,0.000112204,0.000112204,0.000112204
164,8992.35,0.05428,0.42291,0.89655,0.89646,0.85762,0.90407,0.90407,0.18723,0.5482,0.22199,0.000110965,0.000110965,0.000110965
165,9046.77,0.05385,0.41981,0.89358,0.89686,0.8793,0.90202,0.90077,0.17172,0.54859,0.20878,0.000109725,0.000109725,0.000109725
166,9101.45,0.05442,0.41519,0.89337,0.88798,0.88586,0.91542,0.91486,0.16664,0.50476,0.20505,0.000108486,0.000108486,0.000108486
167,9156.05,0.05332,0.41876,0.89516,0.88977,0.84083,0.91496,0.91442,0.17129,0.54807,0.20813,0.000107246,0.000107246,0.000107246
168,9210.59,0.05165,0.42122,0.89568,0.91285,0.86787,0.91547,0.91547,0.16551,0.50977,0.20068,0.000106007,0.000106007,0.000106007
169,9265.15,0.05251,0.41419,0.89419,0.9191,0.87131,0.91631,0.91582,0.17622,0.52392,0.21113,0.000104767,0.000104767,0.000104767
170,9319.74,0.05181,0.40064,0.89597,0.91804,0.87387,0.91719,0.91669,0.18521,0.52606,0.22169,0.000103528,0.000103528,0.000103528
171,9374.13,0.05237,0.41134,0.89011,0.90397,0.87139,0.90959,0.90908,0.17707,0.53958,0.21497,0.000102288,0.000102288,0.000102288
172,9428.63,0.05365,0.43001,0.89358,0.91367,0.85456,0.91153,0.90912,0.20866,0.55898,0.24117,0.000101049,0.000101049,0.000101049
173,9483.13,0.05282,0.41791,0.89553,0.88419,0.84118,0.9142,0.9142,0.24106,0.56448,0.27039,9.98094e-05,9.98094e-05,9.98094e-05
174,9537.79,0.05163,0.40903,0.89311,0.88863,0.86688,0.91779,0.91779,0.23666,0.49652,0.2672,9.857e-05,9.857e-05,9.857e-05
175,9592.25,0.05253,0.38198,0.89134,0.89614,0.86995,0.9184,0.9184,0.19943,0.50065,0.23248,9.73305e-05,9.73305e-05,9.73305e-05
176,9646.74,0.05203,0.39903,0.88844,0.90226,0.86132,0.91897,0.91764,0.18907,0.53196,0.2232,9.6091e-05,9.6091e-05,9.6091e-05
177,9701.31,0.05126,0.38926,0.89748,0.91664,0.86044,0.92333,0.92284,0.19118,0.5206,0.2274,9.48515e-05,9.48515e-05,9.48515e-05
178,9755.91,0.05029,0.3805,0.89422,0.92398,0.85437,0.91831,0.91787,0.18065,0.52464,0.21476,9.3612e-05,9.3612e-05,9.3612e-05
179,9810.32,0.04968,0.37507,0.8911,0.90163,0.85634,0.91593,0.91593,0.16496,0.52003,0.20225,9.23726e-05,9.23726e-05,9.23726e-05
180,9865.09,0.05292,0.3827,0.8937,0.902,0.85789,0.91141,0.91141,0.16251,0.53792,0.20017,9.11331e-05,9.11331e-05,9.11331e-05
181,9919.61,0.05217,0.3928,0.89946,0.90009,0.85655,0.91271,0.91271,0.15097,0.5319,0.18778,8.98936e-05,8.98936e-05,8.98936e-05
182,9974.32,0.05025,0.37415,0.89172,0.90258,0.84325,0.91411,0.91411,0.15508,0.56544,0.19539,8.86541e-05,8.86541e-05,8.86541e-05
183,10029,0.04963,0.37106,0.89174,0.90001,0.87948,0.91095,0.91095,0.17948,0.53997,0.2127,8.74146e-05,8.74146e-05,8.74146e-05
